"3359","N2","すぎ","過ぎ","après, passé"
"3360","N2","すぎ","杉","cèdre japonais"
"3361","N2","すききらい","好き嫌い","goûts, ce que l'on aime et ce que l'on déteste"
"3362","N2","すきずき","好き好き","affaire de goût"
"3363","N2","すきとおる","透き通る [亓段]","devenir transparent"
"3364","N2","すきま","隙間","fissure, fente"
"3365","N4","すぎる","過ぎる [一段]","dépasser, excéder"
"3366","N4","すく","空く [亓段]","avoir faim"
"3367","N4","すく","空く [亓段]","être vide"
"3368","N2","すぐ","直ぐ","immédiatement, aussitôt"
"3369","N1","すくい","救い","aide, secours, assistance"
"3370","N3","すくう","救う [亓段]","secourir, aider, venir en aide"
"3371","N1","すくう","掬う [亓段]","racler"
"3372","N4","すくない","尐ない","peu"
"3373","N2","すくなくとも","尐なくとも","au moins"
"3374","N5","すぐに","直ぐに","immédiatement"
"3375","N3","すぐれる","優れる [一段]","dépasser, exceller, surpasser"
"3376","N2","ずけい","図形","figure"
"3377","N4","すごい","凄い","incroyable, admirable"
"3378","N5","すこし","尐し","un peu"
"3379","N3","すこしも","尐しも","pas du tout (+ verbe négatif)"
"3380","N3","すごす","過ごす [亓段]","passer (du temps), boire (de l'alcool)"
"3381","N1","すこやか","健やか","en bonne santé, vigoureux"
"3382","N3","すじ","筊","muscle, tendon, ligament, ligne, action (d'un roman)"
"3383","N2","すず","鈴","cloche"
"3384","N5","すずしい","涼しい","frais"
"3385","N1","すすみ","進み","avancée, progrès"
"3386","N4","すすむ","進む [亓段]","avancer, progresser, aller de l'avant, s'améliorer"
"3387","N2","すずむ","涼む [亓段]","se rafraîchir, aller dans un endroit frais"
"3388","N1","すすめ","勧め","recommandation, suggestion, conseil"
"3389","N3","すすめる","進める [一段]","avancer, promouvoir, faire progresser"
"3390","N1","すそ","裾","recommander, conseiller, encourager, proposer (du"
"3391","N1","スチーム","vapeur","école"
"3392","N3","すてき","素敵","agréable, admirable, génial"
"3393","N3","すでに","既に","déjà, trop tard"
"3394","N4","すてる","捨てる [一段]","lancer, jeter"
"3395","N2","ストップ","","bas (fine et longue chaussette portée par les femmes)"
"3396","N2","ストップ","","stop, arrêt"
"3397","N1","ストライキ","","grève"
"3398","N1","ストレス","","stress, tension"
"3399","N1","ストロー","","paille"
"3400","N1","ストロボ","","stroboscope"
"3401","N4","すな","砂","sable"
"3402","N2","すなお","素直","docile, obéissant, soumis"
"3403","N3","すなわち","即ち","c'est-à-dire"
"3404","N2","ずのう","頭脳","cerveau"
"3405","N1","すばやい","素早い","rapide, agile, vif"
"3406","N4","すばらしい","素晴らしい","admirable, merveilleux"
"3407","N1","ずばり","","franchement, une fois pour toutes"
"3408","N2","スピーカー ","","haut-parleur"
"3409","N3","スピーチ","","discours, allocution "
"3410","N1","スピード","","vitesse "
"3411","N2","ずひょう","図表","diagramme, graphique"
"3412","N5","スプーン","","cuillère"
"3413","N1","ずぶぬれず","ぶ濡れ","imbibé, mouillé"
"3414","N1","スプリング","","printemps"
"3415","N1","スペース","","espace"
"3416","N3","すべて","全て","tout, en entier"
"3417","N4","すべる","滑る [亓段]","glisser"
"3418","N2","すまい","住まい","habitation, maison, résidence, adresse"
"3419","N1","すます","済ます [亓段]","conclure, finir"
"3420","N1","すます","澄ます [亓段]","clarifier, être imperturbable, prendre des airs"
"3421","N3","すませる","済ませる [一段]","finir"
"3422","N2","すまない","済まない","désolé, pardon"
"3423","N4","すみ","隅","coin intérieur"
"3424","N2","すみ","墨","encre de Chine, encre noire"
"3425","N5","すみません","済みません","désolé, excusez moi"
"3426","N5","すむ","住む [亓段]","habiter"
"3427","N4","すむ","済む [亓段]","finir"
"3428","N2","すむ","澄む [亓段]","s'éclaircir (le temps), se dégager"
"3429","N2","すもう","相撲","combat de sumo"
"3430","N4","すり","掏摸","pickpocket"
"3431","N1","すり","刷り","impression"
"3432","N5","する","為る","faire"
"3433","N2","する","刷る [亓段]","imprimer"
"3434","N2","ずるい","狡い","malin, futé, rusé"
"3435","N1","ずるずる","","traîner en longueur, situation sans véritable conclusion "
"3436","N4","すると"," , suite",""
"3437","N3","するどい","鋭い","aiguisé, pointu"
"3438","N1","ずれ","","décalage "
"3439","N1","すれちがい","擦れ違い","le fait de se croiser sans se rencontrer"
"3440","N1","すれる","擦れる [一段]","se croiser sans se rencontrer, se manquer, être en"
"3441","N2","ずれる","滑れる [一段]","glisser"
"3442","N5","すわる","座る [亓段]","s'asseoir"
"3443","N2","すんぽう","寸法","dimension, mesure"
"3444","N5","せい","背","taille (hauteur d'une personne)"
"3445","N4","せい","製","fait en, fait de"
"3446","N3","せい","正","régulier, vrai"
"3447","N3","せい","性","genre, sexe"
"3448","N3","せい","所為","faute, cause, raison"
"3449","N2","せい","姓","nom de famille"
"3450","N3","ぜい","税","système, organisation, régime, contrôle,"
"3451","N1","せいいく","生育","croissance, développement"
"3452","N1","せいか","成果","résultats, fruits"
"3453","N2","せいかい","正解","réponse juste"
"3454","N3","せいかく","性格","caractère, tempérament"
"3455","N3","せいかく","正確","correct, exact, juste, précis"
"3456","N4","せいかつ","生活","vie quotidienne"
"3457","N2","ぜいかん","税関","douanes"
"3458","N3","せいき","世紀","siècle"
"3459","N1","せいき","正規","régulier, légal, réglementaire, légitime"
"3460","N1","せいぎ","正義","justice"
"3461","N3","せいきゅう","請求","demande, réclamation, requête"
"3462","N3","ぜいきん","税金","taxe, impôt"
"3463","N1","せいけい","生計","subsistance, vie"
"3464","N3","せいけつ","清潔","propre"
"3465","N1","せいけん","政権","pouvoir politique"
"3466","N3","せいげん","制限","limitation, restriction"
"3467","N3","せいこう","成功","succès"
"3468","N1","せいこう","精巧","fin, délicat, élaboré"
"3469","N1","せいざ","星座","constellation"
"3470","N1","せいさい","制裁","sanction, punition"
"3471","N2","せいさく","製作","manufacture, production"
"3472","N1","せいさく","政策","politique"
"3473","N4","せいさん","生産","production, quelque chose qui est manufacturé"
"3474","N1","せいさん","清算","liquidation (opération financière)"
"3475","N1","せいし","生死","vie et mort"
"3476","N1","せいし","静止","immobilité, repos, tranquillité"
"3477","N4","せいじ","政治","politique (en général)"
"3478","N3","せいしき","正式","légal, officiel"
"3479","N2","せいしつ","性質","tempérament, caractère, nature"
"3480","N1","せいじつ","誠实","honnête, loyal, sincère"
"3481","N1","せいじゅく","成熟","maturité, murissement"
"3482","N1","せいしゅん","青春","adolescence, jeunesse"
"3483","N1","せいじゅん","清純","innocence, pureté"
"3484","N1","せいしょ","聖書","Bible, écritures saintes"
"3485","N1","せいじょう","正常","normal"
"3486","N2","せいしょうねん","青尐年","jeune personne, jeunesse"
"3487","N2","せいしょする","清書する","faire une copie propre"
"3488","N3","せいしん","精神","âme, esprit"
"3489","N3","せいじん","成人","majorité, adulte"
"3490","N2","せいすう","整数","nombre entier"
"3491","N1","せいする","制する","contrôler, commander, obtenir le meilleur de"
"3492","N3","せいぜい","精々","au maximum, au mieux, autant que possible"
"3493","N3","せいせき","成績","performances, résultats"
"3494","N1","せいぜん","整然","ordonné, régulier, bien organisé, soigné"
"3495","N2","せいそう","清掃","nettoyage"
"3496","N3","せいぞう","製造","manufacture, production"
"3497","N1","せいそうする","盛装する","porter des vêtements élégants"
"3498","N2","せいぞん","生存","existence"
"3499","N1","せいだい","盛大","prospère, magnifique"
"3500","N3","ぜいたく","贅沢","luxueux, extravagant"
"3501","N1","せいだく","清濁","pur et impur, bien et mal"
"3502","N3","せいちょう","成長","croissance, développement"
"3503","N1","せいてい","制定","instituer, établir, créer"
"3504","N1","せいてき","静的","statique"
"3505","N1","せいてつ","製鉄","industrie sidérurgique"
"3506","N1","せいてん","晴天","beau temps"
"3507","N5","せいと","生徒","élève"
"3508","N3","せいど","制度","système, organisation, régime"
"3509","N2","せいとう","政党","membre d'un parti politique"
"3510","N1","せいとう","正当","juste, équitable, fondé, légitime"
"3511","N3","せいねん","青年","jeunes hommes, jeunes"
"3512","N1","せいねん","成年","âge adulte, majorité"
"3513","N2","せいねんがっぴ","生年月日","date de naissance"
"3514","N2","せいのう","性能","performance, capacité"
"3515","N2","せいび","整備","ajustement, consolidation, aménagement"
"3516","N3","せいひん","製品","produit manufacturé"
"3517","N3","せいふ","政府","gouvernement"
"3518","N1","せいふく","制服","uniforme, tenue"
"3519","N1","せいふく","征服","conquête"
"3520","N3","せいぶつ","生物","être vivant, organisme"
"3521","N2","せいぶん","成分","ingrédient, composant"
"3522","N2","せいべつ","性別","distinction de sexe"
"3523","N1","せいほう","製法","méthode de confection, recette, formule"
"3524","N2","せいほうけい","正方形","carré"
"3525","N1","せいみつ","精密","précis, exact, détaillé, proche"
"3526","N1","ぜいむしょ","税務署","perception (monétaire), contribution (financière)"
"3527","N4","せいめい","生命","vie, existence"
"3528","N1","せいめい","声明","déclaration, affirmation, proclamation"
"3529","N1","せいめい","姓名","nom et prénom"
"3530","N2","せいもん","正門","porte principale"
"3531","N1","せいやく","制約","limitation, restriction, contrainte"
"3532","N4","せいよう","西洋 np","Occident, pays occidentaux"
"3533","N3","せいり","整理","rangement, mise en ordre"
"3534","N1","せいり","生理","physiologie, menstruations"
"3535","N2","せいりつ","成立","formation, création"
"3536","N1","せいりょく","勢力","énergie, puissance, force, vitalité"
"3537","N2","せいれき","西暦","ère chrétienne"
"3538","N1","せいれつする","整列する","mettre en ligne, aligner"
"3539","N4","せかい","世界","monde"
"3540","N1","せかす","急かす [亓段]","faire se dépêcher quelqu'un, presser quelqu'un"
"3541","N1","せがれ","伜","fils (enfant), gosse, gamin"
"3542","N4","せき","席","siège"
"3543","N3","せき","咳","toux"
"3544","N3","せきたん","石炭","charbon, houille"
"3545","N2","せきどう","赤道","équateur"
"3546","N3","せきにん","責任","responsabilité"
"3547","N1","せきむ","責務","devoir, obligation"
"3548","N3","せきゆ","石油","pétrole"
"3549","N3","せけん","世間","société, monde"
"3550","N1","せじ","世辞","flatterie, compliment"
"3551","N1","ぜせい","是正","correction, révision"
"3552","N1","せたい","世帯","foyer, ménage, maison"
"3553","N1","せだい","世代","génération"
"3554","N3","せつ","説","théorie, opinion"
"3555","N1","せつ","節","occasion, section, principe"
"3556","N1","せっかい","切開","incision, opération, ouverture"
"3557","N2","せっかく","折角","en dépit de, malgré"
"3558","N3","せっきょくてき","積極的","actif, dynamique, positif"
"3559","N2","せっきんする","接近する","s'approcher, se rapprocher"
"3560","N3","せっけい","section","rapport sexuel, sexe"
"3561","N5","せっけん","石鹸","savon"
"3562","N1","せつじつ","切实","sérieux, convaincant, sincère, urgent"
"3563","N1","せっしょく","接触","contact, touché"
"3564","N2","せっする","接する","entrer en contact, toucher, connecter"
"3565","N2","せつぞく","接続","connexion, union, liaison, lien"
"3566","N1","せつぞくし","接続詞","conjonction (grammaire)"
"3567","N3","ぜったい","絶対","absolu, inconstestable"
"3568","N1","せっちする","設置する","fonder, installer, établir"
"3569","N1","せっちゅう","折衷","compromis, éclectisme"
"3570","N1","せってい","設定","établissement, création (d'un règlement)"
"3571","N1","せっとく","説得","persuasion"
"3572","N1","せつない","切ない","triste, pénible, douloureux"
"3573","N1","ぜっぱん","絶版","épuisé (pour un stock de livre)"
"3574","N3","せつび","設備","équipement, installation, aménagement"
"3575","N1","ぜつぼう","絶望","désespoir"
"3576","N4","せつめい","説明","explication"
"3577","N3","ぜつめつ","絶滅","destruction, extinction"
"3578","N3","せつやく","節約","éparge, économie"
"3579","N1","せつりつする","設立する","fonder, créer, établir"
"3580","N2","せともの","瀬戸物","céramique, porcelaine"
"3581","N4","せなか","背中","dos"
"3582","N4","ぜひ","是非","certainement, sans faute"
"3583","N2","ぜひとも","是非とも","à tout prix, coûte que coûte"
"3584","N5","せびろ","背広","costume d'affaire"
"3585","N5","せまい","狭い","étroit, exigu, petit"
"3586","N2","せまる","迫る [亓段]","s'approcher, se rapprocher, exiger"
"3587","N1","せめ","攻め","attaque, offensive"
"3588","N3","せめる","責める [一段]","condamner, blâmer, critiquer"
"3589","N2","せめる","攻める [一段]","attaquer, assaillir"
"3590","N1","ゼリー","gelée","ensemble, manche (au tennis), série"
"3591","N4","せわ","世話","assistance"
"3592","N5","せん","千","mille"
"3593","N4","せん","線","ligne (de train, de téléphone...)"
"3594","N1","せん","仙","ermite, magicien"
"3595","N1","せん","前","avant, auparavant"
"3596","N3","ぜん","善","vertu, bien"
"3597","N2","ぜん","全","tout, tous, la totalité"
"3598","N1","ぜん","膳","petite table, plateau, repas"
"3599","N1","ぜん","禅","zen (bouddhisme)"
"3600","N1","せんい","繊維","fibre, textile"
"3601","N3","ぜんいん","全員","tous les membres"
"3602","N1","ぜんかい","全快","guérison complète"
"3603","N1","せんきょ","選挙","élections"
"3604","N1","せんきょう","宠教","mission religieuse"
"3605","N5","せんげつ","先月","mois dernier"
"3606","N1","せんげん","宠言","déclaration, proclamation, annonce"
"3607","N3","せんこう","専攻","avant et après, devant et derrière, environ, à peu"
"3608","N1","せんこう","選考","départ en premier, le fait d'aller en avant, de tête"
"3609","N3","ぜんこく","全国","dans tous le pays, national"
"3610","N1","せんさい","戦災","ravages de la guerre"
"3611","N2","せんざい","洗剤","détergent, lessive"
"3612","N3","せんじつ","先日","l'autre jour, il y a quelques jours"
"3613","N3","ぜんしゃ","前者","le premier (des deux)"
"3614","N3","せんしゅ","選手","sportif, joueur d'une équipe"
"3615","N5","せんしゅう","先週","semaine dernière"
"3616","N1","せんしゅう","専修","spécialisation"
"3617","N2","ぜんしゅう","全集","œuvres complètes"
"3618","N1","せんじゅつ","戦術","tactique"
"3619","N3","ぜんしん","前進","avancée, progrès"
"3620","N2","ぜんしん","全身","le corps tout entier"
"3621","N2","せんす","扇子","éventail"
"3622","N1","せんすい","潜水","plongée"
"3623","N5","せんせい","先生","professeur, enseignant"
"3624","N2","せんせい","専制","despotisme, autocratie"
"3625","N1","ぜんせい","全盛","florissant, au sommet de sa prospérité"
"3626","N4","ぜんぜん","全然","pas du tout (+négatif)"
"3627","N2","せんせんげつ","先々月","le mois dernier"
"3628","N2","せんせんしゅう","先々週","la semaine dernière"
"3629","N2","せんぞ","先祖","ancêtre"
"3630","N4","せんそう","戦争","guerre"
"3631","N3","ぜんたい","全体","complètement, entièrement"
"3632","N1","せんだい","先代","la précédente génération"
"3633","N5","せんたく","洗濯","lessive"
"3634","N3","せんたく","選択","décision, choix"
"3635","N5","せんたくする","洗濯する","faire la lessive"
"3636","N1","せんだって","先だって","récemment, l'autre jour"
"3637","N2","せんたん","先端","pointe, bout, extrémité"
"3638","N1","せんちゃくする","先着する","arriver en premier"
"3639","N1","ぜんてい","前提","préambule, prémisse, prérequis"
"3640","N2","せんでん","宠伝","propagande, publicité"
"3641","N1","せんてんてき","先天的","héréditaire, inné, naturel"
"3642","N1","ぜんと","前途","avenir, perspectives futures"
"3643","N2","せんとう","先頭","avant-garde, pionner, premier"
"3644","N1","せんとう","戦闘","bataille, combat"
"3645","N1","せんにゅうする","潜入する","infiltrer"
"3646","N4","せんぱい","先輩","supérieur (au travail, à l'école...)"
"3647","N1","せんぱく","船舶","bateau, navire"
"3648","N2","ぜんぱん","全般","dans l'ensemble, dans sa totalité, en général"
"3649","N5","ぜんぶ","全部","totalement, en entier"
"3650","N2","せんぷうき","扇風機","ventilateur"
"3651","N1","ぜんめつする","全滅する","être anéanti, être détruit"
"3652","N2","せんめんする","洗面する","se laver le visage"
"3653","N4","せんもん","専門","spécialité"
"3654","N1","せんよう","専用","pour soi, privé"
"3655","N1","せんりょう","占領","occupation, capture, possession"
"3656","N1","ぜんりょう","善良","bonté, vertu"
"3657","N1","せんりょく","戦力","puissance de combat, potentiel de guerre"
"3658","N2","ぜんりょく","全力","toute son énergie, toutes ses forces"
"3659","N1","ぜんれい","前例","un précédent"
"3660","N2","せんろ","線路","voie ferrée"
"3661","N1","ぞい","沿い","le long de"
"3662","N2","そう","総","complet, entier, total"
"3663","N1","そう","僧","moine"
"3664","N1","そう","沿う [亓段]","suivre, découler de, accompagner"
"3665","N1","そう","添う [亓段]","accompagner, se marier, se conformer à"
"3666","N3","ぞう","象","éléphant"
"3667","N1","ぞう","像","statue, image, figure"
"3668","N2","そうい","相違","différence, variation, divergence"
"3669","N1","そうおう","相忚","adéquat, convenable"
"3670","N3","そうおん","騒音","bruit"
"3671","N3","ぞうか","増加","augmentation, addition"
"3672","N1","そうかい","総会","réunion générale"
"3673","N1","ぞうきょうする","増強する","lancement (d'un journal par exemple), premier"
"3674","N1","そうきん","送金","versement d'argent, paiement"
"3675","N2","ぞうきん","雑巾","chiffon, tissu utilisé pour le ménage"
"3676","N2","ぞうげん","増減","variations, fluctuation, augmentation et baisse"
"3677","N2","そうこ","倉庫","entrepôt"
"3678","N2","そうご","相互","mutuel, réciproque"
"3679","N1","そうごう","総吅","synthèse, coordination"
"3680","N1","そうこうする","走行する","conduire un véhicule, voyager"
"3681","N3","そうさ","操作","opération, traitement, manipulation"
"3682","N1","そうさ","捜査","recherche, investigation (notamment policière)"
"3683","N2","そうさく","創作","création littéraire, production, travail"
"3684","N2","そうじ","掃除","recherche, enquête (particulièrement pour"
"3685","N2","そうしき","葬式","funérailles, obsèques"
"3686","N5","そうじする","掃除する","faire le ménage"
"3687","N5","そうして","然うして","et ensuite, et après"
"3688","N1","そうじゅう","操縦","gestion, contrôle, manipulation"
"3689","N1","ぞうしょう","蔵相","Ministère des Finances"
"3690","N1","そうしょく","装飾","décoration, ornement"
"3691","N1","ぞうしん","増進","avance, promotion"
"3692","N2","ぞうせん","造船","construction navale"
"3693","N3","そうぞう","想像","imagination"
"3694","N1","そうぞう","創造","création"
"3695","N2","そうぞうしい","騒々しい","bruyant, turbulent"
"3696","N3","そうぞく","相続","succession, héritage"
"3697","N1","そうだい","壮大","splendide, magnifique, majestueux"
"3698","N2","ぞうだい","増大","agrandissement"
"3699","N4","そうだん","相談","consultation, discussion"
"3700","N4","そうだんする","相談する","demander conseil, consulter"
"3701","N3","そうち","装置","équipement, installation, matériel"
"3702","N3","そうとう","相当","convenable, équitable, tolérable, propre"
"3703","N1","そうどう","騒動","émeute, rébellion, révolte"
"3704","N1","そうなん","遭難","accident, désastre"
"3705","N1","そうば","相場","spéculation, marché des valeurs"
"3706","N1","そうび","装備","équipement"
"3707","N2","そうべつ","送別","adieux"
"3708","N2","ぞうり","草履","zôri (sandale de paille japonaise)"
"3709","N2","そうりだいじん","総理大臣","Premier Ministre"
"3710","N1","そうりつする","創立する","établir, fonder, organiser"
"3711","N2","そうりょう","送料","frais de port, affranchissement"
"3712","N1","そくざに","即座に","immédiatement, tout de suite"
"3713","N1","そくしんする","促進する","encourager, promouvoir, stimuler"
"3714","N2","ぞくする","属する","se conformer à, consentir avec, être adapté à, être"
"3715","N2","ぞくぞく","続々","l'un après l'autre, successivement"
"3716","N2","そくたつ","速達","livraison rapide"
"3717","N2","そくてい","測定","mesure"
"3718","N3","そくど","速度","vitesse, vélocité"
"3719","N1","そくばく","束縛","contrainte, restriction, confinement"
"3720","N1","そくめん","側面","côté, flanc, latéral"
"3721","N2","そくりょう","測量","mesure, enquête (sondage)"
"3722","N2","そくりょく","速力","vitesse"
"3723","N5","そこ","其処","là (proche de l'interlocuteur)"
"3724","N3","そこ","底","fond, partie basse"
"3725","N3","そこで","其処で","alors, dans ce cas, sur ce, maintenant"
"3726","N1","そこなう","損なう [亓段]","blesser, endommager, échouer"
"3727","N1","そこら","其処ら","partout, quelque part"
"3728","N1","そざい","素材","matière première, matière (d'un livre)"
"3729","N1","そし","阻止","blocage, obstruction, interdiction"
"3730","N3","そしき","組織","organisation, système, construction"
"3731","N2","そしつ","素質","caractère, qualité, génie"
"3732","N3","そして","然して","ensuite, de plus, et"
"3733","N1","そしょう","訴訟","litige, procès"
"3734","N2","そせん","祖先","ancêtre"
"3735","N3","そそぐ","注ぐ [亓段]","verser, répandre"
"3736","N1","そだち","育ち","éducation, croissance"
"3737","N3","そだつ","育つ [亓段]","élever (des enfants), grandir"
"3738","N4","そだてる","育てる [一段]","élever, ériger"
"3739","N1","そち","措置","mesure, pas"
"3740","N4","そちら","其方","ce côté-là (proche de l'interlocuteur)"
"3741","N1","そっけない","素っ気ない","froid, court, émoussé"
"3742","N4","そっち","其方","ce côté-là (proche de l'interlocuteur)"
"3743","N2","そっちょく","率直","franchise, candeur, sincérité"
"3744","N3","そで","袖","manche de vêtement"
"3745","N5","そと","外","dehors, extérieur, à l'air libre"
"3746","N1","そなえつける","備え付ける [一段]","équiper, fournir, installer"
"3747","N3","そなえる","備える [一段]","fournir, équiper, installer"
"3748","N1","そなわる","備わる [亓段]","être équipé avec, posséder, être doté de"
"3749","N5","その","其の","ce (proche de l'interlocuteur)"
"3750","N2","そのうえ","その上","en outre, de plus"
"3751","N3","そのうち","その内","tôt ou tard, éventuellement"
"3752","N2","そのため","その為","pour cela, donc, pour cette raison"
"3753","N5","そのほか","その他","divers"
"3754","N2","そのほか","その外","etc"
"3755","N3","そのまま","其の儘","tel quel, sans changement"
"3756","N5","そば","側","proche de, à côté de"
"3757","N2","そば","蕎麦","soba (nouilles de sarrasin)"
"3758","N1","そびえる","聳える [一段]","s'élever, monter en flèche"
"3759","N4","そふ","祖父","grand-père"
"3760","N4","そぼ","祖母","grand-mère"
"3761","N1","そぼく","素朴","simplicité, naïveté"
"3762","N3","そまつ","粗末","grossier, rude, simple, humble"
"3763","N1","そまる","染まる [亓段]","se colorer, se teindre"
"3764","N1","そめる","染める [一段]","s'opposer à, désobéir, aller à l'encontre de, ne pas"
"3765","N5","そら","空","ciel"
"3766","N1","そらす","逸らす [亓段]","détourner, éviter"
"3767","N1","そり","反り","déformation, courbe"
"3768","N2","そる","剃る [亓段]","raser, couper"
"3769","N5","それ","其れ","ceci (proche de l'interlocuteur)"
"3770","N5","それから","其れから","ensuite, après, depuis lors"
"3771","N4","それで","其れで","de ce fait"
"3772","N3","それでも","其れでも","cependant, même si, néanmoins"
"3773","N5","それでわ","其れでは","dans ce cas, alors, donc"
"3774","N3","それとも","其れ共","ou, ou alors"
"3775","N2","それなら","其れなら","dans ce cas, si c'est le cas"
"3776","N4","それに","其れに","de plus, d'ailleurs"
"3777","N4","それはいけませんね","其れはいけませんね","c'est ennuyeux"
"3778","N4","それほど","其れ程","tellement"
"3779","N1","それゆえ","其れ故","pour cela, donc, pour cette raison"
"3780","N2","それる","逸れる [一段]","s'écarter du sujet, s'égarer, se perdre"
"3781","N1","そろい","揃い","uniforme, tenue"
"3782","N2","そろえる","揃える [一段]","être tous présents, devenir complet, être égal,"
"3783","N2","そろばん","算盤","boulier"
"3784","N3","そん","損","dommage, perte, dégât"
"3785","N3","そんがい","損害","dommage, dégât"
"3786","N3","そんけい","尊敬","respect, considération, admiration"
"3787","N2","そんけいする","尊敬する","respecter, admirer, considérer"
"3788","N3","そんざい","存在","existence"
"3789","N1","そんしつ","損失","dommage, perte"
"3790","N2","ぞんじる","存じる [一段]","savoir"
"3791","N1","そんぞく","存続","durée, continuité"
"3792","N3","そんちょう","尊重","respect, estime"
"3793","N2","そんとく","損得","gain et perte, avantage et désavantage"
"3794","N3","た","solo","doucement, petit à petit"
"3795","N2","たい","対","contre, versus"
"3796","N5","だい","台","support, socle, table"
"3797","N5","だい","台","compteur pour le nombre de voitures"
"3798","N3","だい","題","titre, sujet, thème"
"3799","N2","だい","第","préfixe ordinal (le …ième)"
"3800","N3","たいいく","体育","compteur pour les questions (dans un test, un"
"3801","N2","だいいち","第一","le premier, le numéro 1"
"3802","N4","たいいん","退院","sortie de l'hôpital"
"3803","N1","たいおうする","対忚する","faire face à, s'occuper de"
"3804","N3","たいおん","体温","température corporelle"
"3805","N1","たいか","退化","dégénérescence"
"3806","N3","たいかい","大会","assemblée, convention, rassemblement"
"3807","N1","たいがい","大概","en général, en gros, principalement"
"3808","N1","たいかく","体格","physique, constitution"
"3809","N5","だいがく","大学","université"
"3810","N2","だいがくいん","大学院","bâtiment universitaire"
"3811","N1","たいがくする","退学する","arrêter les études"
"3812","N4","だいがくせい","大学生","étudiant à l'université"
"3813","N3","たいき","大気","atmosphère"
"3814","N1","たいきん","大金","forte somme d'argent"
"3815","N3","だいきん","代金","prix, coût, charge"
"3816","N2","だいく","大工","charpentier"
"3817","N1","たいぐう","待遇","traitement, réception, accueil"
"3818","N3","たいくつ","退屈","ennuyeux, monotone"
"3819","N2","たいけい","体系","système, organisation"
"3820","N1","たいけつ","対決","confrontation"
"3821","N1","たいけん","体験","expérience personnelle"
"3822","N1","たいけんする","体験する","faire l'expérience personnellement"
"3823","N2","たいこ","太鼓","tambour"
"3824","N1","たいこう","対抗","opposition, antagonisme"
"3825","N3","たいざい","滞在","séjour"
"3826","N2","たいざいする","滞在する","séjourner"
"3827","N2","たいさく","対策","contre-mesure"
"3828","N3","たいし","大使","ambassadeur"
"3829","N1","たいじ","退治","extermination"
"3830","N4","だいじ","大事","important"
"3831","N5","たいしかん","大使館","ambassade"
"3832","N3","たいした","大した","énorme, considérable, important, significatif"
"3833","N1","たいして","対して","pour, au sujet de, concernant"
"3834","N1","たいしゅう","大衆","grand public, peuple"
"3835","N2","たいじゅう","体重","poids de son corps"
"3836","N3","たいしょう","対象","objet (d'une étude par exemple), but"
"3837","N2","たいしょう","対照","contraste, antithèse, comparaison"
"3838","N2","だいしょう","大小","de taille variée, grand et petit"
"3839","N5","だいじょうぶ","大丈夫","qui va bien, sans problème"
"3840","N1","たいしょく","退職","démission"
"3841","N1","たいしょくする","退職する","démissionner"
"3842","N1","たいしょする","対処する","faire façe à, s'occuper de"
"3843","N1","たいしょする","対処する","faire face à, s'occuper de"
"3844","N3","だいじん","大臣","ministre"
"3845","N5","だいすき","大好き","adorable, adoré"
"3846","N3","たいする","対する","se confronter à, affronter, s'opposer à, faire face à"
"3847","N2","たいせい","体制","ordre, système, structure, organisation"
"3848","N1","たいせい","態勢","attitude, conditions, préparations"
"3849","N2","たいせき","体積","capacité, volume"
"3850","N5","たいせつ","大切","important"
"3851","N3","たいせん","大戦","grande guerre, grande bataille"
"3852","N2","たいそう","体操","gymnastique"
"3853","N4","だいたい","大体","à peu près, dans l'ensemble"
"3854","N1","だいたん","大胆","audacieux, intrépide"
"3855","N1","たいだん","対談","conversation, dialogue"
"3856","N5","たいてい","大抵","d'habitude, en général"
"3857","N3","たいど","態度","attitude, manière"
"3858","N1","たいとう","対等","égalité, équivalence"
"3859","N3","だいとうりょう","大統領","Président, chef de l'Exécutif"
"3860","N5","だいどころ","台所","cuisine"
"3861","N1","だいなし","台無し","gâché, qui n'aboutit à rien"
"3862","N1","たいのう","滞納","retard de paiement"
"3863","N3","たいはん","大半","majorité, principalement, généralement"
"3864","N1","たいひ","対比","contraste, comparaison"
"3865","N3","だいひょう","代表","représentation, délégation, exemple, modèle"
"3866","N1","たいぶ","大部","la plupart, une grande partie, beaucoup"
"3867","N4","だいぶ","大分","considérablement, beaucoup"
"3868","N4","たいふう","台風","typhon"
"3869","N3","だいぶぶん","大部分","majorité, grande partie, la plupart"
"3870","N5","たいへん","大変","sérieux, grave, important, immense, énorme"
"3871","N1","だいべん","大便","déjections, excréments, merde"
"3872","N3","たいほ","逮捕","agir pour quelqu'un, parler pour quelqu'un, payer"
"3873","N1","たいぼう","待望","attente impatiente"
"3874","N2","たいぼく","大木","arbre énorme"
"3875","N1","だいほん","台本","scénario, texte d'une pièce de théâtre"
"3876","N2","だいめい","題名","titre"
"3877","N2","だいめいし","代名詞","pronom"
"3878","N1","たいめん","対面","entrevue, interview, rencontre"
"3879","N2","ダイヤモンド","diamant","titre"
"3880","N3","たいよう","太陽","Soleil"
"3881","N1","だいよう","代用","substitution"
"3882","N3","たいら","平ら","calme, plat, assis en tailleur"
"3883","N3","だいり","代理","remplaçant, suppléant, substitut"
"3884","N3","たいりく","大陸","continent"
"3885","N2","たいりつ","対立","confrontation, opposition"
